id,name,carbon/past,val,carbon/future,energy/past,energy/present,energy/future,intensity/past,intensity/present,intensity/future,location/continent/id,location/continent/value,location/country/id,location/country/value,lat,lon,location/state/id,location/state/value,location/zip,location/city/id,location/city/value,location/metroarea/id,location/metroarea/value,location/county/id,location/county/value,location/congdist/id,location/congdist/value
14378,A PALLADIO (FUSINA),5897600,4300000,4300000,5791600,3912300,3912300,1020,1100,1100,6255148,Europe,3175395,Italy,45.431389,12.245833,3164604,Veneto,30033,3164603,Venice,,,,,,
11798,EDGEWATER (4050),4965600,4312600,4312600,4759700,4088300,4088300,1040,1050,1050,6255149,North America,6252001,United States,43.715,-87.7094,5279468,Wisconsin,53081,,,,,5272899,Sheboygan County,99995506,Tom Petri
20314,JIAOZUO,8478400,4334900,8275700,6743500,3834400,8073100,1260,1130,1030,6255147,Asia,1814991,China,35.2397222,113.2330556,1808520,Henan Sheng,45419,1805987,Jiaozuo,,,,,,
71157,GEORGE NEAL SOUTH,4982400,4345700,4345700,4608300,3980100,3980100,1080,1090,1090,6255149,North America,6252001,United States,42.3022,-96.3622,4862182,Iowa,51052,,,,,4882396,Woodbury County,99991905,Steve King
17197,HAWTHORN,4297400,4349000,4349000,4093400,4174900,4174900,1050,1040,1040,6255149,North America,6252001,United States,39.1306,-94.4778,4398678,Missouri,64120,4393217,Kansas City,99999312,"Kansas City-Overland Park-Kansas City, MO-KS",4392183,Jackson County,99992905,"Emanuel Cleaver, II"
33095,OTTUMWA (6254),5032700,4353400,4353400,4179400,3759800,3759800,1200,1160,1160,6255149,North America,6252001,United States,41.0961,-92.5556,4862182,Iowa,52501,,,,,4880625,Wapello County,99991902,Dave Loebsack
15048,GHORASAL,3094500,4368400,6023700,4676100,6423000,8695100,662,680,693,6255147,Asia,1210997,Bangladesh,23.9208333,90.7180556,1337179,Dhaka Division,,1185117,Narsingdi,,,,,,
16356,GUSINOZERSK,4367600,4381600,4381600,3424800,3195400,3195400,1280,1370,1370,6255148,Europe,2017370,Russia,51.2833333,106.5,2050915,Respublika Buryatiya,67128,,,,,,,,
52248,WUXIANG,0,4396800,4396800,0,5321500,5321500,0,826,826,6255147,Asia,1814991,China,36.842778,112.854167,1795912,Shanxi Sheng,,,,,,,,,
21741,KELVIN,3439200,4399800,4399800,2713200,3441400,3441400,1270,1280,1280,6255146,Africa,953987,South Africa,-26.10858718,28.23769569,1085594,Gauteng,1620,,,,,,,,
1423,AMYNTAIO,4670000,4400000,4400000,3949500,4112200,4112200,1180,1070,1070,6255148,Europe,390903,Greece,40.618684,21.682342,6697811,Ditiki Makedonia,53200,,,,,,,,
48865,WANG NOI,4579600,4409600,5254000,9767300,9471100,10802000,469,466,486,6255147,Asia,1605651,Thailand,14.226889,100.7155,1607530,Changwat Phra Nakhon Si Ayutthaya,13170,,,,,,,,
28503,MILLMERRAN,3814900,4419000,4419000,5400700,5765900,5765900,706,766,766,6255151,Oceania,2077456,Australia,-27.8666667,151.2666667,2152274,Queensland,4357,,,,,,,,
37793,RODEMACHER,3897000,4421900,4421900,3591600,4133100,4133100,1090,1070,1070,6255149,North America,6252001,United States,31.395,-92.7167,4331987,Louisiana,71447,,,,,4338356,Rapides Parish,99992205,Rodney Alexander
62922,LANZHOU LANLV,0,4429000,4429000,0,4082000,4082000,0,1090,1090,6255147,Asia,1814991,China,36.0563889,103.7922222,1810676,Gansu Sheng,,1804430,Lanzhou,,,,,,
13352,FERRYBRIDGE,8030000,4430000,4430000,8835900,4677100,4677100,909,947,947,6255148,Europe,2635167,United Kingdom,53.716748,-1.281743,6269131,England,WF11 ,,,,,,,,
18662,HUANENG JINING,3660800,4450700,4450700,2921700,4348700,4348700,1250,1020,1020,6255147,Asia,1814991,China,35.405,116.5813889,1796328,Shandong Sheng,27202,1805518,Jining,,,,,,
11626,EAST BEND,4254000,4453100,4453100,4126100,4278100,4278100,1030,1040,1040,6255149,North America,6252001,United States,38.9031,-84.8511,6254925,Kentucky,41100,,,99999178,"Cincinnati-Middletown-Wilmington, OH-KY-IN",4048522,Boone County,99992104,Geoff Davis
14791,GEBZE INTERGEN,3392700,4454600,4454600,8329200,10816000,10816000,407,412,412,6255147,Asia,298795,Turkey,40.7805556,30.4033333,740352,Sakarya,54000,752850,Adapazar��,,,,,,
10637,DETMAROVICE,5489700,4458700,4458700,5025100,4044400,4044400,1090,1100,1100,6255148,Europe,3077311,Czech Republic,49.89411622,18.46079268,,,73571,,,,,,,99997298,
27888,MEGALOPOLIS,4610000,4460000,4460000,3954900,4036400,4036400,1170,1100,1100,6255148,Europe,390903,Greece,37.418129,22.108283,6697807,Peloponnisos,,,,,,,,,
24469,LANZHOU XIGU,3288100,4460200,4460200,2842700,4078800,4078800,1160,1090,1090,6255147,Asia,1814991,China,36.0563889,103.7922222,1810676,Gansu Sheng,,1804430,Lanzhou,,,,,,
36205,QINGSHAN,6654500,4468100,5767500,6150200,3916800,5617900,1080,1140,1030,6255147,Asia,1814991,China,36.694444,114.196389,1808773,Hebei,43002,,,,,,,,
64680,DIANDONG YUWANG,0,4491000,13379000,0,5806000,10799000,0,774,1240,6255147,Asia,1814991,China,24.806499,102.4374965,1785694,Yunnan,,,,,,,,,
19877,IZMIR INTERGEN,3483600,4500800,4500800,8568300,10916000,10916000,407,412,412,6255147,Asia,298795,Turkey,38.79975,26.972026,311044,��zmir,35800,,,,,,,,
44879,TENGZHOU XINYUAN,2555000,4503500,9646100,2059200,4088200,8901700,1240,1100,1080,6255147,Asia,1814991,China,35.9005556,117.7519444,1796328,Shandong Sheng,,1788618,Xintai,,,,,,
31586,NORTH CHENNAI,5354900,4509700,12254000,4253800,4392000,10038000,1260,1030,1220,6255147,Asia,1269750,India,13.09,80.1536111,1255053,State of Tamil N��du,600 1,,,,,,,,
78404,FENGHE,0,4518200,0,0,5117400,0,0,883,0,6255147,Asia,1814991,China,36.6816667,114.025,1808773,Hebei,,,,,,,,,
24720,LAZISKA,5133200,4520000,4520000,5165200,4409800,4409800,994,1020,1020,6255148,Europe,798544,Poland,50.133694,18.846472,3337497,Silesian Voivodeship,43170,,,,,,,,
26248,DATANG LUOYANG,2379100,4521800,3224000,1887500,4039400,3325100,1260,1120,970,6255147,Asia,1814991,China,34.6836111,112.4536111,1808520,Henan Sheng,47103,1801792,Luoyang,,,,,,
6730,CALLIDE,3701600,4529700,4529700,4734100,4519000,4519000,782,1000,1000,6255151,Oceania,2077456,Australia,-24.4166667,150.5,2152274,Queensland,4715,,,,,,,,
488,AHVAZ-RAMIN,8382200,4532200,5734700,12243000,5512900,6768300,685,822,847,6255147,Asia,130758,Iran,31.3203,48.6693,127082,Ost��n-e Kh��zest��n,,,,,,,,,
14376,FUSHUN CPI,0,4534800,4534800,0,4209800,4209800,0,1080,1080,6255147,Asia,1814991,China,39.564832,122.435703,2036115,Liaoning,,,,,,,,,
62914,HUZHOU,0,4538900,4538900,0,5806000,5806000,0,782,782,6255147,Asia,1814991,China,29.248514,104.972074,1794299,Sichuan Sheng,,,,,,,,,
29729,MUDANJIANG-2,7485500,4552800,4955900,6068700,3818400,4348800,1230,1190,1140,6255147,Asia,1814991,China,44.5833333,129.6,2036965,Heilongjiang Sheng,15700,2035715,Mudanjiang,,,,,,
30947,NEVINNOMYSSK SDEPS,5351900,4556000,5562000,6040300,5958400,7659100,886,765,726,6255148,Europe,2017370,Russia,44.6333,41.9444,487839,Stavropol�۪skiy Kray,,522377,Nevinnomyssk,,,,,,
36225,QISHUYAN,2766900,4557200,0,2193600,4204400,0,1260,1080,0,6255147,Asia,1814991,China,31.7313889,120.0561111,1806260,Jiangsu Sheng,,,,,,,,,
9493,COSTANERA,2371400,4557600,6115000,3508800,6429300,10572000,676,709,578,6255150,South America,3865483,Argentina,-34.61314881,-58.37722778,3433955,Buenos Aires F.D.,,3435910,Buenos Aires,,,,,,
65511,DATANG BINCHANG,0,4561100,4561100,0,5806000,5806000,0,786,786,6255147,Asia,1814991,China,35.387154,111.24613,1795912,Shanxi Sheng,71360,,,,,,,,
58131,KORBA BALCO-I,0,4569600,4569600,0,3605400,3605400,0,1270,1270,6255147,Asia,1269750,India,22.35,82.6833333,1444364,State of Chhatt��sgarh,,1266122,Korba,,,,,,
49066,WAUKEGAN,4931500,4576500,0,4219500,4171800,0,1170,1100,0,6255149,North America,6252001,United States,42.3833,-87.8133,4896861,Illinois,60087,4915734,Waukegan,99999176,"Chicago-Naperville-Michigan City, IL-IN-WI",4898998,Lake County,99991710,Robert J. Dold
43107,STAUDINGER,5263500,4580000,8553200,6273600,5004600,11266000,839,915,759,6255148,Europe,2921044,Germany,50.0876486,8.953481922,2905330,Hesse,63538,,,,,,,,
6731,CALLIDE C,3745600,4587800,4587800,5351500,5644400,5644400,700,813,813,6255151,Oceania,2077456,Australia,-27.46793573,153.0280924,2152274,Queensland,4000,2174003,Brisbane,,,,,,
42298,SOMA,4508300,4592800,4592800,3723100,4574600,4574600,1210,1000,1000,6255147,Asia,298795,Turkey,39.185535,27.609449,304825,Manisa,,300371,Soma,,,,,,
59332,JIANGSU NANRE,0,4596100,4596100,0,5806000,5806000,0,792,792,6255147,Asia,1814991,China,32.0616667,118.7777778,1806260,Jiangsu Sheng,,1799962,Nanjing,,,,,,
23050,KRASNOYARSK-2 SDPP,8620800,4604300,4604300,6941800,3519000,3519000,1240,1310,1310,6255148,Europe,2017370,Russia,56.1147222,94.5861111,1502020,Krasnoyarskiy Kray,66369,1488253,Zelenogorsk,,,,,,
7631,RIO BRAVO,0,4606100,4606100,0,11198000,11198000,0,411,411,6255149,North America,3996063,Mexico,25.8,-97.8,3516391,Tamaulipas,87500,,,,,,,,
10998,DOHA EAST,2595800,4607200,4607200,3550700,3894800,3894800,731,1180,1180,6255147,Asia,285570,Kuwait,29.3677778,47.81,,,,,,,,,,99997298,
50187,HUADIAN WUHU,0,4617600,15215000,0,6229800,15278000,0,741,996,6255147,Asia,1814991,China,31.336571,118.375483,1818058,Anhui Sheng,,1791236,Wuhu,,,,,,
62964,MA'ANSHAN DANGTU,0,4617600,4617600,0,6229800,6229800,0,741,741,6255147,Asia,1814991,China,31.695678,118.498248,1818058,Anhui Sheng,,,,,,,,,
32000,SOUTH OAK CREEK,7276500,4643000,4643000,6727000,4424800,4424800,1080,1050,1050,6255149,North America,6252001,United States,42.8457,-87.8294,5279468,Wisconsin,53154,,,99999376,"Milwaukee-Racine-Waukesha, WI",5263058,Milwaukee County,99995501,Paul Ryan
22907,KOT ADDU,4072400,4645000,4645000,7875700,7434400,7434400,517,625,625,6255147,Asia,1168579,Pakistan,30.469197,70.967141,1167710,Punjab,34060,,,,,,,,
8981,COFFEEN,5798500,4645400,4645400,5808500,4218200,4218200,998,1100,1100,6255149,North America,6252001,United States,39.0586,-89.4031,4896861,Illinois,62017,,,,,4244772,Montgomery County,99991717,Bobby Schilling
17905,HITACHINAKA,3792300,4658800,12506000,5867900,6102800,12189000,646,763,1030,6255147,Asia,1861060,Japan,36.5512975,140.528207,2112669,Ibaraki-ken,,,,,,,,,
23505,KWINANA,4910600,4666200,3759300,4485200,4419700,3472200,1090,1060,1080,6255151,Oceania,2077456,Australia,-32.25,115.7666667,2058645,Western Australia,6169,,,,,,,,
58451,HUADIAN LAIZHOU,0,4684800,19740000,0,4965300,19724000,0,944,1000,6255147,Asia,1814991,China,37.5333333,121.4,1796328,Shandong Sheng,,1787093,Yantai,,,,,,
78402,NANYANG TIANYI,0,4689300,0,0,5317800,0,0,882,0,6255147,Asia,1814991,China,32.9947222,112.5327778,1808520,Henan Sheng,,1799629,Nanyang,,,,,,
33356,PAITON PLN,4574000,4699500,4699500,4477200,3888300,3888300,1020,1210,1210,6255147,Asia,1643084,Indonesia,-7.7543,113.2159,1642668,East Java,67291,1630634,Probolinggo,,,,,,
3260,BAQIAO,2561400,4699900,3354700,2033300,4209300,3040000,1260,1120,1100,6255147,Asia,1814991,China,38.17,113.07,1795912,Shanxi Sheng,71003,,,,,,,,
50191,WUJING-2,7472300,4705300,4803100,7751500,4713600,6794300,964,998,707,6255147,Asia,1814991,China,31.05861111,121.4655556,1796231,Shanghai Shi,,,,,,,,,
20576,J T DEELY,6365900,4707900,4707900,5921600,4611500,4611500,1080,1020,1020,6255149,North America,6252001,United States,29.4241219,-98.4936282,4736286,Texas,78263,4726206,San Antonio,,,4674023,Bexar County,99994820,Charles A. Gonzalez
50605,YATES,5871900,4711900,4711900,5777200,4530200,4530200,1020,1040,1040,6255149,North America,6252001,United States,33.4622,-84.8986,4197000,Georgia,30264,,,99999122,"Atlanta-Sandy Springs-Gainesville, GA-AL",4189828,Coweta County,99991303,Lynn Westmoreland
4773,BITOLA,4787900,4719500,4719500,4071300,4190300,4190300,1180,1130,1130,6255148,Europe,718075,Macedonia,41.0311111,21.3402778,863486,Op��tina Bitola,7000,792578,Bitola,,,,,,
26297,LUZHOU CHUANNAN,0,4723500,4723500,0,5517200,5517200,0,856,856,6255147,Asia,1814991,China,28.872391,105.44049,1794299,Sichuan Sheng,,,,,,,,,
48958,WARRICK,4645400,4730000,4730000,4554700,4422400,4422400,1020,1070,1070,6255149,North America,6252001,United States,37.915,-87.3328,4921868,Indiana,47630,,,,,4266579,Warrick County,99991808,Larry Bucshon
59331,ZHANGJIAGANG SHAZHOU,0,4736800,14318000,0,5225900,14554000,0,906,984,6255147,Asia,1814991,China,31.865,120.5388889,1806260,Jiangsu Sheng,,1787331,Zhangjiagang,,,,,,
65486,BAOTOU HEXI,0,4736800,4736800,0,5225900,5225900,0,906,906,6255147,Asia,1814991,China,40.6522222,109.8222222,2035607,Inner Mongolia,,2038432,Baotou,,,,,,
9491,COSTA SUR,4711000,4737200,4737200,6548900,6457900,6457900,719,734,734,6255149,North America,4566966,Puerto Rico,18.0191314,-66.791842,4565112,Guayanilla Municipio,656,,,,,,,,
53049,DABA-2,0,4737700,4737700,0,5806000,5806000,0,816,816,6255147,Asia,1814991,China,37.8833333,105.9,1799355,Ningxia Huizu Zizhiqu,,,,,,,,,
54550,ZHOUSHAN,727890,4743100,14957000,577840,4235800,13388000,1260,1120,1120,6255147,Asia,1814991,China,27.722782,120.16292,1784764,Zhejiang Sheng,,1886762,Zhoushan,,,,,,
51782,KANSHAN,0,4747100,4747100,0,5321500,5321500,0,892,892,6255147,Asia,1814991,China,34.4327778,117.4419444,1806260,Jiangsu Sheng,,,,,,,,,
29463,MOSCOW-22,4635500,4751900,4751900,3617200,3910400,3910400,1280,1220,1220,6255148,Europe,2017370,Russia,55.629448,37.856545,524925,Moskovskaya,,,,,,,,,
45764,TOM-USINSKAYA,5037500,4756000,4756000,3971300,3935100,3935100,1270,1210,1210,6255148,Europe,2017370,Russia,53.7557,87.1099,1503900,Kemerovskaya Oblast�۪,,1496990,Novokuznetsk,,,,,,
55193,ZHANJIANG AOLIYOU,0,4756900,4756900,0,5225900,5225900,0,910,910,6255147,Asia,1814991,China,21.280165,110.3521798,1809935,Guangdong Sheng,,,,,,,,,
58875,DATANG JINGTAI,0,4762400,11950000,0,6426700,12107000,0,741,987,6255147,Asia,1814991,China,36.5583333,104.2080556,1810676,Gansu Sheng,,1817240,Baiyin,,,,,,
54743,YUNCHENG,0,4765500,4765500,0,5617400,5617400,0,848,848,6255147,Asia,1814991,China,35.0230556,110.9927778,1795912,Shanxi Sheng,,1785738,Yuncheng,,,,,,
52469,SHANXI FUGU,0,4765500,0,0,5617400,0,0,848,0,6255147,Asia,1814991,China,37.1166667,113.6333333,1795912,Shanxi Sheng,,,,,,,,,
44688,TASHAN,0,4765500,4765500,0,5617400,5617400,0,848,848,6255147,Asia,1814991,China,40.039522,113.604551,1795912,Shanxi Sheng,,,,,,,,,
31822,NOVOSIBIRSK-5,4860300,4765500,4765500,3743600,3897500,3897500,1300,1220,1220,6255148,Europe,2017370,Russia,55.0415,82.9346,1496745,Novosibirskaya Oblast�۪,,1496747,Novosibirsk,,,,,,
58458,MINQUAN,0,4766600,4766600,0,5806000,5806000,0,821,821,6255147,Asia,1814991,China,34.45,115.65,1808520,Henan Sheng,,1783934,Shangqiu,,,,,,
66085,LUIOYANG MENGJIN,0,4766600,4766600,0,5806000,5806000,0,821,821,6255147,Asia,1814991,China,34.6836111,112.4536111,1808520,Henan Sheng,,1801792,Luoyang,,,,,,
78403,GUOHUA TAICANG,0,4770600,0,0,5148400,0,0,927,0,6255147,Asia,1814991,China,31.447778,121.093889,1806260,Jiangsu Sheng,,,,,,,,,
16207,GUDDU,4382100,4780000,4311400,7611900,7009300,7365200,576,682,585,6255147,Asia,1168579,Pakistan,28.4333333,69.5833333,1164807,Sindh,79220,,,,,,,,
53901,KANGPING,0,4786600,4786600,0,5711700,5711700,0,838,838,6255147,Asia,1814991,China,42.739167,123.349444,2036115,Liaoning,,,,,,,,,
17621,HEYUAN SHENZHEN,0,4788900,4788900,0,5806000,5806000,0,825,825,6255147,Asia,1814991,China,21.474941,110.87442,1809935,Guangdong Sheng,51702,,,,,,,,
62955,NANJING XIAGUAN,0,4790600,4790600,0,6328200,6328200,0,757,757,6255147,Asia,1814991,China,32.0616667,118.7777778,1806260,Jiangsu Sheng,,1799962,Nanjing,,,,,,
47989,VERKHNETAGILSK,5257600,4791600,6552300,7112900,5989100,7728900,739,800,848,6255148,Europe,2017370,Russia,57.919444,59.965,1490542,Sverdlovskaya Oblast�۪,62416,520494,Nizhniy Tagil,,,,,,
51476,HUANENG TONGCHUAN,0,4791700,12497000,0,5417000,10390000,0,885,1200,6255147,Asia,1814991,China,35.2663889,111.875,1795912,Shanxi Sheng,,,,,,,,,
52577,NINGDONG MALIANTAI,0,4793500,13179000,0,6275900,11285000,0,764,1170,6255147,Asia,1814991,China,38.2516667,106.5644444,1799355,Ningxia Huizu Zizhiqu,,,,,,,,,
17264,HEBEI LONGSHAN,0,4801000,4801000,0,5417000,5417000,0,886,886,6255147,Asia,1814991,China,40.7769444,115.5713889,1808773,Hebei,,,,,,,,,
56021,ZHENGZHOU CITIC,4112600,4804300,4804300,3707400,4520400,4520400,1110,1060,1060,6255147,Asia,1814991,China,34.7577778,113.6486111,1808520,Henan Sheng,,1784658,Zhengzhou,,,,,,
55730,HUOLINHE,0,4808300,4808300,0,5806000,5806000,0,828,828,6255147,Asia,1814991,China,45.535385,119.666983,2035607,Inner Mongolia,,,,,,,,,
718,AL-JUBAIL SWCC,6017300,4830900,4830900,10389000,6799900,6799900,579,710,710,6255147,Asia,102358,Saudi Arabia,27.011222,49.658255,108241,Al Min��aqah ash Sharq��yah,,,,,,,,,
39453,SANFORD (620),5986600,4839400,4839400,13697000,10974000,10974000,437,441,441,6255149,North America,6252001,United States,28.8419,-81.3256,4155751,Florida,32713,,,99999422,"Orlando-Deltona-Daytona Beach, FL",4176559,Volusia County,99991203,Corrine Brown
50554,YANGZHONGHAI,3210000,4841800,4841800,2547300,4134100,4134100,1260,1170,1170,6255147,Asia,1814991,China,25.0388889,102.7183333,1785694,Yunnan,,1804651,Kunming,,,,,,
23339,KURAKHOV,4762700,4846100,4846100,3930800,4356700,4356700,1210,1110,1110,6255148,Europe,690791,Ukraine,48.030693,37.372813,709716,Donets�۪ka Oblast�۪,,,,,,,,,
50392,XUZHOU GUOHUA,10832000,4849900,10549000,8779500,3998900,9920500,1230,1210,1060,6255147,Asia,1814991,China,34.180454,117.15707,1806260,Jiangsu Sheng,22116,,,,,,,,
28724,MISUMI,3817800,4849900,7053200,5903800,6016400,8339300,647,806,846,6255147,Asia,1861060,Japan,34.7666667,131.9666667,1852442,Shimane-ken,699-3,,,,,,,,
47022,UMM AL NAR WEST,1232800,4852300,4852300,1382700,8963200,8963200,892,541,541,6255147,Asia,290557,United Arab Emirates,24.437548,54.490967,292969,Abu Dhabi,,,,,,,,,
17815,HINES ENERGY COMPLEX,2035500,4854800,0,4772100,11262000,0,427,431,0,6255149,North America,6252001,United States,27.7886,-81.8694,4155751,Florida,33830,,,,,4168988,Polk County,99991212,Dennis Ross
40950,SHEERNESS,6191000,4863300,4863300,6553900,5296800,5296800,945,918,918,6255149,North America,6251999,Canada,51.5317,-111.7861,5883102,Alberta,T0J 1,,,,,,,,
18682,HUANGGANG DABIESHAN,0,4875100,4875100,0,5617400,5617400,0,868,868,6255147,Asia,1814991,China,39.6333333,118.8166667,1808773,Hebei,,,,,,,,,
24900,LELAND OLDS,5103500,4889600,4889600,4430500,4197400,4197400,1150,1160,1160,6255149,North America,6252001,United States,47.2819,-101.3194,5690763,North Dakota,58571,,,,,5690489,Mercer County,99993800,Rick Berg
20797,KAIFENG-2,0,4890600,4890600,0,5711700,5711700,0,856,856,6255147,Asia,1814991,China,34.7911111,114.3483333,1808520,Henan Sheng,,1804879,Kaifeng,,,,,,
43083,STAROBESHEV,1761000,4890700,4890700,1619000,4564700,4564700,1090,1070,1070,6255148,Europe,690791,Ukraine,47.805909,38.021118,709716,Donets�۪ka Oblast�۪,34242,,,,,,,,
20298,HUANENG JINLING,0,4890900,10547000,0,7323200,11888000,0,668,887,6255147,Asia,1814991,China,32.135189,118.940074,1806260,Jiangsu Sheng,,,,,,,,,
26247,LUOYANG SHOUYANGSHAN-3,0,4907300,4907300,0,5225900,5225900,0,939,939,6255147,Asia,1814991,China,34.7155556,112.8094444,1808520,Henan Sheng,,,,,,,,,
10282,DATANG SANMENXIA,0,4907500,16802000,0,5417000,16675000,0,906,1010,6255147,Asia,1814991,China,34.7747222,111.1813889,1808520,Henan Sheng,,,,,,,,,
56911,HUANENG CHAOHU,0,4910200,11331000,0,5617400,10597000,0,874,1070,6255147,Asia,1814991,China,29.846568,116.145544,1818058,Anhui Sheng,,,,,,,,,
16767,HANCHENG-2,0,4912000,8660500,0,5070800,9879200,0,969,877,6255147,Asia,1814991,China,36.6333333,112.2,1795912,Shanxi Sheng,71540,,,,,,,,
55290,SHANWEI HONGHAIWAN,0,4912500,9616900,0,5617400,11250000,0,875,855,6255147,Asia,1814991,China,21.9520131,113.6781986,1809935,Guangdong Sheng,51662,,,,,,,,
20647,JUNLIANGCHENG,8333800,4922200,5776200,6698000,3952900,5432900,1240,1250,1060,6255147,Asia,1814991,China,39.1422222,117.1766667,1792943,Tianjin Shi,30030,1792947,Tianjin,,,,,,
58455,HUADIAN CHANGSHA,0,4922600,4922600,0,5417000,5417000,0,909,909,6255147,Asia,1814991,China,28.2,112.9666667,1806691,Hunan,,1815577,Changsha,,,,,,
16228,GUIGANG,0,4923000,10850000,0,5225900,10223000,0,942,1060,6255147,Asia,1814991,China,23.0963889,109.6091667,1809867,Guangxi Zhuangzu Zizhiqu,,1809532,Guigang,,,,,,
50293,XIANGFAN-2,0,4923000,0,0,5225900,0,0,942,0,6255147,Asia,1814991,China,38.1822222,116.1108333,1808773,Hebei,,,,,,,,,
52937,ZHUANGHE,0,4923600,10932000,0,5417000,10390000,0,909,1050,6255147,Asia,1814991,China,39.681542,123.202099,2036115,Liaoning,,,,,,,,,
17233,HAZELWOOD,8686700,4928300,4928300,6062000,6218000,6218000,1430,793,793,6255151,Oceania,2077456,Australia,-38.2333333,146.4,2145234,Victoria,3840,,,,,,,,
18688,HUANGJINBU,0,4938200,16156000,0,5417000,14926000,0,912,1080,6255147,Asia,1814991,China,28.479217,116.802864,1806222,Jiangxi Sheng,,,,,,,,,
36224,QINZHOU,0,4944100,14464000,0,5417000,14729000,0,913,982,6255147,Asia,1814991,China,21.95,108.6166667,1809867,Guangxi Zhuangzu Zizhiqu,,1797551,Qinzhou,,,,,,
16149,GUANGDONG HUILAI,0,4944100,13963000,0,5417000,14447000,0,913,967,6255147,Asia,1814991,China,22.999223,116.528728,1809935,Guangdong Sheng,,,,,,,,,
50568,YANTAI,2490400,4944800,8754800,2222200,4016200,7719900,1120,1230,1130,6255147,Asia,1814991,China,37.5333333,121.4,1796328,Shandong Sheng,,1787093,Yantai,,,,,,
50559,YANGZHOU-1 2,0,4946900,4137700,0,5225900,4617400,0,947,896,6255147,Asia,1814991,China,32.3972222,119.4358333,1806260,Jiangsu Sheng,22500,1787227,Yangzhou,,,,,,
27275,MARITZA EAST-3,3335400,4950000,9600400,2623400,3531400,7398400,1270,1400,1300,6255148,Europe,732800,Bulgaria,42.131905,26.000517,864559,Oblast Stara Zagora,6294,,,,,,,,
11232,DOUHE,9883100,4951800,4951800,8348900,4004300,4004300,1180,1240,1240,6255147,Asia,1814991,China,39.6333333,118.1833333,1808773,Hebei,6302,1793346,Tangshan,,,,,,
25134,LIAOCHENG,2297700,4954300,3205600,1822000,4464100,3085600,1260,1110,1040,6255147,Asia,1814991,China,36.4438889,115.9647222,1796328,Shandong Sheng,25203,1803834,Liaocheng,,,,,,
55902,HUADIAN SUZHOU,0,4956200,4956200,0,5417000,5417000,0,915,915,6255147,Asia,1814991,China,29.814912,117.866727,1818058,Anhui Sheng,,,,,,,,,
56589,JINWAN,0,4958800,15689000,0,5417000,14447000,0,915,1090,6255147,Asia,1814991,China,22.842691,111.563933,1809935,Guangdong Sheng,51905,,,,,,,,
18624,HUAINAN TIANJI,0,4958800,10713000,0,5417000,11043000,0,915,970,6255147,Asia,1814991,China,32.6263889,116.9969444,1818058,Anhui Sheng,,1807681,Huainan,,,,,,
36027,PULAU SERAYA,7713000,4959300,4400900,11184000,8099500,8498000,690,612,518,6255147,Asia,1880251,Singapore,1.3341667,103.7227778,,,62820,,,,,,,99997298,
38218,RUGELEY B,4090000,4960000,4960000,4369900,5420100,5420100,936,915,915,6255148,Europe,2635167,United Kingdom,52.7568923,-1.9214401,6269131,England,WS15 ,,,,,,,,
14399,FUYANG HUAREN,0,4965600,4965600,0,5616400,5616400,0,884,884,6255147,Asia,1814991,China,32.9833333,115.85,1818058,Anhui Sheng,,,,,,,,,
58443,TONGLING GUODIAN,0,4970900,14887000,0,5617400,14654000,0,885,1020,6255147,Asia,1814991,China,30.95,117.783333,1818058,Anhui Sheng,,,,,,,,,
41055,SHIDONGKOU-2,6211900,4971800,9847800,7270500,4294500,10178000,854,1160,968,6255147,Asia,1814991,China,31.46361111,121.4041667,1796231,Shanghai Shi,20094,,,,,,,,
16792,HANFENG,8311600,4977100,4977100,8582800,5327100,5327100,968,934,934,6255147,Asia,1814991,China,36.6005556,114.4677778,1808773,Hebei,5620,1808963,Handan,,,,,,
11034,DOLNA ODRA,4150000,4980000,4980000,4382100,4521000,4521000,947,1100,1100,6255148,Europe,798544,Poland,53.205776,14.466333,3337499,West Pomeranian Voivodeship,74115,,,,,,,,
62714,GUODIAN CHANGZHOU,0,4987000,10516000,0,5820900,11149000,0,857,943,6255147,Asia,1814991,China,31.64614794,120.7422137,1806260,Jiangsu Sheng,21303,7283386,Changshu City,,,,,,
66084,XUANGANG,0,4989500,15842000,0,5417000,15714000,0,921,1010,6255147,Asia,1814991,China,40.039522,113.604551,1795912,Shanxi Sheng,,,,,,,,,
58468,SHANGQIU,0,4992400,16722000,0,5617400,14654000,0,889,1140,6255147,Asia,1814991,China,34.45,115.65,1808520,Henan Sheng,,1783934,Shangqiu,,,,,,
78398,HUBEI XISAISHAN,0,4992400,0,0,5617400,0,0,889,0,6255147,Asia,1814991,China,37.1761111,114.3483333,1808773,Hebei,,,,,,,,,
27587,MATSUSHIMA,6999600,5003200,5003200,5624700,5227900,5227900,1240,957,957,6255147,Asia,1861060,Japan,32.925,129.6141667,1856156,Nagasaki-ken,857-2,,,,,,,,
7895,CHANGCHUN,3671700,5004400,0,3031500,4221400,0,1210,1190,0,6255147,Asia,1814991,China,43.88,125.3227778,2036500,Jilin Sheng,13003,2038180,Changchun,,,,,,
56494,FUZHOU JIANGYIN,0,5010300,5010300,0,5417000,5417000,0,925,925,6255147,Asia,1814991,China,26.0613889,119.3061111,1811017,Fujian,,1810821,Fuzhou,,,,,,
